image_id_1,object_id_1,image_id_2,object_id_2,distance,occlusion,raw_distance,raw_occlusion
15918e17df3c8ee7,0,4447e1c43ccb1a26,0,0,0,"0,0,1","0,0,0"
15938358c54f4edb,0,e327e35ee8a25264,0,1,0,"1,1,1","0,0,0"
1594822ce01f20a8,0,786aa3a0b9159ccc,0,2,0,"2,2,2","0,0,0"
1597bc9763faa253,0,c6614ebd150838e4,0,0,0,"1,0,0","0,0,0"
15981418b014878d,0,bd6711dcdad3cd24,0,1,0,"1,2,1","0,0,0"
159971b5d153e610,0,a121619f9538990f,0,1,0,"1,1,1","0,0,0"
1599ece92cb813a4,0,c2275cf8e0ed30d2,0,2,0,"2,2,2","0,0,0"
159b8c107faf48f8,0,a25c9b9418dcf682,0,2,0,"2,2,2","0,0,0"
159bdc20a99410ca,0,a1194188b4a0bee6,0,1,0,"1,2,1","0,0,0"
159c75be600058c7,0,87ceadd1c91bcfa4,0,2,0,"2,2,2","0,0,0"
159cf7f4d4f4063b,0,4be5593f0ab9efc4,0,1,0,"2,1,1","0,0,0"
159daf0dc731ea0c,0,268b4a7226895591,0,1,0,"1,1,1","0,0,0"
159f41e46f12a3b1,0,3e47449236b48214,0,0,0,"2,0,0","0,0,0"
159f7a33247c481b,0,36eb2dc6ba87266f,0,0,0,"0,1,0","0,0,0"
15a03097f3a9546e,0,c9c73b2988d39e99,0,1,0,"2,1,1","0,0,0"
15a09db678614326,0,51fb913790c9f82f,0,1,0,"1,2,1","0,0,0"
15a0a8541f3d104d,0,7a9ea63b5682a9d9,0,1,0,"1,1,1","0,0,0"
15a0ceca735d814c,0,6e94dfdbe67b58b4,0,2,0,"1,2,2","0,0,0"
15a2fca1bd97be8c,0,018ed275934f32fc,0,2,0,"1,2,2","0,0,0"
15a327dd829b9571,0,7af5e0915b5d05be,0,1,0,"1,1,1","0,0,0"
15a3be368befc6f7,0,1f485951cf47c705,0,2,0,"2,2,2","0,0,0"
15a416733b656751,0,b1a289acfa05f551,0,2,0,"2,2,2","0,0,0"
15a6e1a518c116e3,0,5f34e7acaca064f0,0,2,0,"2,2,2","0,0,0"
15a75c38b7b4a5d2,0,161d12cb740ca6d3,0,2,0,"2,2,2","0,0,0"
15a80c0f60cabc59,0,85a763b85c33aaa1,0,1,0,"1,1,1","0,0,0"
15a8cdd6aea40284,0,0d792644aff0191e,0,1,0,"1,1,1","0,0,0"
15a8de0be94449c6,0,ed274b2f9e5da7ba,0,1,0,"1,1,1","0,0,0"
15a909bc4aac2066,0,51d9a1866959feb0,0,2,0,"2,2,2","0,0,0"
15aa1a58d4472d2f,0,868ec9c50b06a7db,0,1,0,"2,1,1","0,0,0"
15ad39ed12c9fda0,0,b713f7d109d083d1,0,2,0,"2,2,1","0,0,0"
15ad96e22e29244d,0,8712b889dac59649,0,0,0,"0,0,0","0,0,0"
15ae430e6e976703,0,287caf42aad01f04,0,0,0,"0,0,0","0,0,0"
15af0c0b0a37bd22,0,d786d5b3581c6ef7,0,1,0,"1,1,1","0,0,0"
15af891c34a811c1,0,a0ec3d61d55a5690,0,1,0,"1,1,2","0,0,0"
15b18ed72effc077,0,6000967a843255cd,0,1,0,"1,1,2","0,0,0"
15b3642532a75eee,0,d565c7c62da64ff8,0,-1,0,"2,0,1","0,0,0"
15b375a65f7fb3d3,0,54e6d8c8eaaddbdf,0,1,0,"1,1,1","0,0,0"
15b4f3a6c8edb922,0,f7fcb19db49d6b65,0,2,0,"2,2,2","0,0,0"
15b69bc3400d5b57,0,3780ac4ac131defe,0,1,0,"1,1,1","0,0,0"
15b8489693d0e013,0,761234d27bc9ab13,0,2,0,"2,2,2","0,0,0"
15baba08312fd4d4,0,0344e1e692312d6b,0,2,0,"2,2,2","0,0,0"
15bce531269dde53,0,151754462b2b2f38,0,2,0,"2,2,2","0,0,0"
15bcf0d60ef8a2ef,0,69b9edb59a1d6915,0,1,0,"1,1,1","0,0,0"
15bf641a40fd02d2,0,5037307457416e5b,0,2,0,"2,2,2","0,0,0"
15c03d0bdc352ead,0,b2641a3c448740fb,0,1,0,"1,1,1","0,0,0"
15c0d31dcc55f58e,0,76b88f091366b005,0,2,0,"1,2,2","0,0,0"
15c1980dcb918005,0,fade07973fbd3102,0,1,0,"1,1,1","0,0,0"
15c1f772e7c10a38,0,0d9afd929d8deb61,0,2,0,"2,2,2","0,0,0"
15c2379925dc4502,0,1dcdd11cc3b26cd5,0,1,0,"0,1,1","0,0,0"
15c27e9308a903b5,0,9aefd5f3ede03eba,0,0,0,"1,0,0","0,0,0"
15c2858418124332,0,928b85a32bca9227,0,2,0,"2,2,1","0,0,0"
15c32d7a50cb0a96,0,07772e5c443233ab,0,2,0,"2,2,2","0,0,0"
15c33d2ed4786f97,0,f720a8689697db59,0,1,0,"1,1,1","0,0,0"
15c35d6d9f213a96,0,4b2eedd83aec39f1,0,1,0,"1,1,1","0,0,0"
15c4d9fef57cbe32,0,92743b1605c182c1,0,1,0,"0,1,1","0,0,0"
15c4e184d15728a2,0,ce388037d85ec521,0,2,0,"1,2,2","0,0,0"
15c56ddd0df5c4dd,0,e64dd31008fd7b77,0,-1,0,"1,0,2","0,0,0"
15c5afb105c4df6f,0,21eafd9d454ce762,0,2,0,"2,2,1","0,0,0"
15c5cb30f571ea3e,0,48c4a3a9261004a4,0,2,0,"2,2,2","0,0,0"
15c7331545a4e6d6,0,98e9f0ee52b6a1bf,0,2,0,"2,2,1","0,0,0"
15c82ebd7b64eef0,0,b0ed07746461c86c,0,1,0,"1,1,1","0,0,0"
15c8ce68b5416d5b,0,29ee726e74e7d025,0,2,0,"0,2,2","0,0,0"
15c91411cc4e0e70,0,e88d340775a20417,0,2,0,"2,2,2","0,0,0"
15cab1f73ef3d6e7,0,685a3ed09b97ed5b,0,1,0,"1,1,1","0,0,0"
15ccc80d056f0b5e,0,749fc7aedfda6e6a,0,2,0,"2,2,2","0,0,0"
15cdf051240524d2,0,18182c2b2d1f28e8,0,2,0,"2,2,2","0,0,0"
15ce921fa51f3714,0,abfd92a7d617b43d,0,2,0,"2,2,2","0,0,0"
15cf8459273e1902,0,c6bf6d0bb2bbbd4a,0,2,0,"2,0,2","0,0,0"
15cfba85f10f31a0,0,7b39e25f8389cf4f,0,1,0,"0,1,1","0,0,0"
15d1ba5b1208dd22,0,8fd9fd2b2ba73926,0,2,0,"2,2,2","0,0,0"
15d1e307fa5ff819,0,41a5eaa6a9ca59ff,0,1,0,"0,1,1","0,0,0"
15d40b9b7629b793,0,1b1ca1aee3f6a44d,0,2,0,"2,2,2","0,0,0"
15d737df37995fdd,0,186935aa1daa3631,0,2,0,"2,2,2","0,0,0"
15d74ae9eef716a0,0,8eeac5443f1283fa,0,0,0,"0,0,1","0,0,0"
15d83d8b22b54dad,0,c1e9b1eeb895c0d3,0,2,0,"2,2,0","0,0,0"
15da9a6214cd5c4a,0,f0b3d651266da623,0,2,0,"2,2,2","0,0,0"
15dc599723b53811,0,0de37fe574256785,0,1,0,"1,1,1","0,0,0"
15dcf4ce8c643bc2,0,65e5249a5f89a8d0,0,-1,0,"0,1,2","0,0,0"
15de0385efe99107,0,1e7d1914de190e8d,0,2,0,"2,2,2","0,0,0"
15de21fc5a5a040a,0,7363fab5a50f96c9,0,2,0,"2,2,2","0,0,0"
15df863b9d24ef91,0,7288fe8ce02e565f,0,1,0,"1,1,1","0,0,0"
15dfd77856190ada,0,85765a83e7f94ea3,0,1,0,"1,1,1","0,0,0"
15e0161b5f0fcf2d,0,649e16352e80e7ae,0,2,0,"2,0,2","0,0,0"
15e0c3d00935f7d8,0,08d68cc3511c5b36,0,1,0,"1,1,1","0,0,0"
15e24bc728ff11bb,0,6e17841f879c2d68,0,2,0,"2,2,2","0,0,0"
15e2dff5e48c4b26,0,223b3639908b670a,0,1,0,"1,1,1","0,0,0"
15e367f9b14d4e8d,0,555f72b461688ed2,0,2,0,"2,2,2","0,0,0"
15e479fda76078cd,0,f65f6da32e761533,0,2,0,"2,2,2","0,0,0"
15e60ebce7c2c5ff,0,e21783e85363e0c5,0,2,0,"2,2,2","0,0,0"
15e678828aa5b57c,0,a5c6643497d4593c,0,1,0,"1,2,1","0,0,0"
15e70523f06c7192,0,83b4ac753fd17074,0,2,0,"2,0,2","0,0,0"
15e7f7f541c614a1,0,272b26f608bf0d17,0,0,0,"0,2,0","0,0,0"
15e82d38d7ccbb53,0,2fa4f7a91e071018,0,2,0,"2,2,1","0,0,0"
15e93bee1230f41b,0,e04006a12d3f5788,0,2,0,"2,2,1","0,0,0"
15eb1c01ba7a6688,0,f7f988f79c1c14c7,0,2,0,"2,2,2","0,0,0"
15ebb7cc594b2bc3,0,5c7660f31993981d,0,1,0,"1,1,1","0,0,0"
15ee94517d7401f9,0,24019dc25bfa1c32,0,1,0,"1,1,1","0,0,0"
15eee0a0070b0758,0,a20506da1a4cb6bb,0,1,0,"1,1,1","0,0,0"
15ef8e565749c77d,0,1457e532479d25a4,0,1,0,"1,1,1","0,0,0"
15efa39cc5bedb5c,0,019f495c0dc3708b,0,1,0,"1,1,1","0,0,0"
15f05be36f2ab1ab,0,3dcd5f68af70b058,0,2,0,"2,2,2","0,0,0"
15f27625d544fbf7,0,4caee1dd79dc6c49,0,2,0,"1,2,2","0,0,0"
15f4d36c7b89b96a,0,c62a1a907f2cee80,0,1,0,"1,1,1","0,0,0"
15f63d9109a28c74,0,8b09794dd15d857b,0,1,0,"1,1,1","0,0,0"
15f83e17f9162e4a,0,9b9ee4e2e7bfbc8a,0,2,0,"2,0,2","0,0,0"
15f9999cda71bb0c,0,0aa7cd8e89f1b64f,0,1,0,"1,2,1","0,0,0"
15fae60412bf1470,0,5151e8bd80d372e6,0,1,0,"1,1,1","0,0,0"
15fd4b729a6fb344,0,2d3e0d7a374401f1,0,2,0,"2,2,2","0,0,0"
15fdf16016a5ed6c,0,b2881f84d9136b2b,0,2,0,"2,2,2","0,0,0"
15fed8bd697e581f,0,6e1f871d5cf2418a,0,1,0,"0,1,1","0,0,0"
15fef24ea6cdd448,0,ddacbd40487f5fb4,0,1,0,"1,0,1","0,0,0"
15ffb28f728e335b,0,8ea860e09206afa1,0,2,0,"2,2,2","0,0,0"
16007392465cc038,0,1a5aaeb66a40056d,0,0,0,"0,0,1","0,0,0"
1600db3098276d57,0,eeffb774892c885c,0,1,0,"1,1,0","0,0,0"
1602235d2c1eab60,0,cd6b3156210130ad,0,2,0,"2,2,1","0,0,0"
1603b526b461c3d8,0,139fb3536bdf9928,0,-1,0,"1,0,2","0,0,0"
1603c034d0e94e3c,0,d3240431d8768a5d,0,2,0,"2,2,2","0,0,0"
160404f0f25f3707,0,737e821cd871f23e,0,2,0,"2,0,2","0,0,0"
160430d59cc4abb4,0,1cf4d67d2178d1b9,0,2,0,"2,2,2","0,0,0"
16045abc7dd5858d,0,d23414ebdfd79735,0,1,0,"1,1,1","0,0,0"
1608bede3e818480,0,4b79a41671283f18,0,1,0,"1,1,1","0,0,0"
160a343447a304c8,0,95d9c373bcf4bd80,0,-1,0,"2,2,1,1","0,0,0,0"
160be3e5b602e3ee,0,5f5ae26d9b2891b6,0,-1,0,"1,0,2","0,0,0"
160d94bd90cfbbb7,0,e24e7dbcd58eb613,0,1,0,"1,1,2","0,0,0"
160e0a6b2da12bf6,0,69e9b44160a5cc19,0,0,0,"0,1,0","0,0,0"
160e5ad5434a1603,0,b22a2d8feb6e940f,0,1,0,"1,1,1","0,0,0"
161014a0d9c70e7f,0,ddb2f30204a182ea,0,1,0,"1,1,1","0,0,0"
1610f22820c96a98,0,0f581a2fd02de7c0,0,2,0,"2,2,1","0,0,0"
16115164ae6bfa4e,0,40cd6ce69454fa58,0,2,0,"2,1,2","0,0,0"
16147a2acdf72368,0,7f850f130f820b7a,0,2,0,"2,2,2","0,0,0"
16148c308de6d401,0,983d596a6407b862,0,-1,0,"0,1,2","0,0,0"
1618d50b8f896294,0,de2e6680ea4e7801,0,2,0,"2,2,2","0,0,0"
161a39769989e17e,0,678c2b477ec9e760,0,2,0,"1,2,2","0,0,0"
161a5f6f81079d01,0,bb15ac76803fc2c4,0,2,0,"2,0,2","0,0,0"
1621f3b7ace3b877,0,d7125016451cbbbf,0,2,0,"2,2,2","0,0,0"
1623363a98a0d4c6,0,ea6af8d1d0fb0065,0,1,0,"1,1,1","0,0,0"
1624b579abffc65d,0,3336e205d9697a42,0,0,0,"0,0,0","0,0,0"
1624cf986e3fb64b,0,22e752ea380921bd,0,1,0,"1,1,1","0,0,0"
1626133c035a98e4,0,3099fc6473713c03,0,2,0,"2,2,0","0,0,0"
16274f73948f9999,0,d198fd1b1372e743,0,1,0,"1,1,1","0,0,0"
1627ee1e4253b74c,0,4e1ca12903c1bb47,0,0,0,"0,0,0","0,0,0"
16283ea5b2c050bb,0,da9ed8f8f7c94425,0,-1,0,"2,1","0,0"
162929a7928f4a09,0,76f0e8aca3389e6b,0,2,0,"2,2,2","0,0,0"
1629cb51a7a9f866,0,d081eda49f1f60b5,0,1,0,"1,1,1","0,0,0"
162b998910c1f8c6,0,545872e83a50ad17,0,-1,0,"2,1,0","0,0,0"
162ba5e2e3bf6845,0,6ff638dc4689b889,0,1,0,"2,1,1","0,0,0"
162bb77086b298b7,0,14d825d7d2112e2d,0,2,0,"2,2,2,2","0,0,0,0"
162e8222097b3d2c,0,283975613b1bede9,0,1,0,"1,0,1","0,0,0"
162f2ee74d2a3631,0,5358229b6b1b3ff7,0,1,0,"1,1,1","0,0,0"
162f4fb2338cb2f1,0,997a783c6024b107,0,2,0,"2,2,2","0,0,0"
162f8f18e4483888,0,a6fca772c22830a8,0,1,0,"1,1,1","0,0,0"
16301f8687cb407f,0,928d81478f7ae17d,0,1,0,"1,1,1","0,0,0"
1630ca4fb8eb7c19,0,22957add92420b3d,0,-1,0,"0,2,1","0,0,0"
1630ccfd4e46b90c,0,d105606b49805c2e,0,2,0,"2,1,2","0,0,0"
1632afab9f22ece2,0,ac35bf2bbfdfa4c5,0,2,0,"2,2,2","0,0,0"
1632da2ccea093d6,0,8b7c4bd81d97ce74,0,2,0,"2,2,2","0,0,0"
1635288310add8b9,0,cd35a2266b736cc6,0,2,0,"2,0,2","0,0,0"
1635bc29fd1b83bd,0,74052aabc76a2a2e,0,1,0,"1,1,1","0,0,0"
1636bf755dec191b,0,4b9553647d9140a9,0,0,0,"0,0,0","0,0,0"
1637cb1c244dbf1c,0,a61529c72f2610bd,0,1,0,"0,1,1","0,0,0"
16382152068aee1a,0,5173ef0709d766c4,0,2,0,"0,2,2","0,0,0"
163a88fa4757dee4,0,3cd1f053f6d49b76,0,0,0,"2,0,0","0,0,0"
163c4514b5e6f99a,0,78b73f4cb039cd35,0,2,0,"2,2,2","0,0,0"
163ef123e202571d,0,8126d454ef9c4a3a,0,2,0,"2,0,2","0,0,0"
163fef0385d5b700,0,41e0a889a9367a61,0,1,0,"1,1,1","0,0,0"
1642208dbab2058e,0,75a315dd50e090fb,0,2,0,"1,2,2","0,0,0"
1642bd744d60281d,0,ed24ed65de6dbea5,0,-1,0,"2,0,1","0,0,0"
1643714b2f4e4293,0,c33fd4f89a2efa78,0,2,0,"2,2,2","0,0,0"
1644fdb828359545,0,1f2ab0af5a6e66e4,0,2,0,"2,2,1","0,0,0"
16453ac168ac68b5,0,c3c6e85df4c3d0d5,0,2,0,"1,2,2","0,0,0"
1646e98557ff16dc,0,82aa3941598f34d5,0,2,0,"2,2,0","0,0,0"
1647eabaf8cbc9dd,0,465d90aa733d4f47,0,0,0,"0,0,2","0,0,0"
164a42f0e4103b98,0,011c745dc305ea43,0,0,0,"0,1,0","0,0,0"
164c1323be5bf608,0,4f9272e05d7b2c70,0,1,0,"1,1,1","0,0,0"
164caf9073b838d0,0,44ca60d5ef139bd3,0,2,0,"2,2,2","0,0,0"
164f5d6aa9552990,0,b32085ccb6123be7,0,1,0,"2,1,1","0,0,0"
16511574342c4466,0,36dc384909378a06,0,2,0,"2,2,0","0,0,0"
1651df759ea44102,0,3bb9b9d7f188646c,0,2,0,"2,2,2","0,0,0"
1652904b357f8956,0,c4796cde13e37c8b,0,2,0,"2,2,2","0,0,0"
16537f65f9535eca,0,0b10dc928332f62e,0,2,0,"2,2,2","0,0,0"
1654119411b7c26c,0,96941c79094a8a76,0,1,0,"1,2,1","0,0,0"
1654acb11359c86c,0,e4aa6ed862f4ca7f,0,2,0,"2,1,2","0,0,0"
1655bbe16c861921,0,37042e61e82b7120,0,1,0,"1,1,1","0,0,0"
1656ab3eb192dc0b,0,134496a31f808df6,0,1,0,"1,0,1","0,0,0"
16574ac9262176c6,0,dfdb2f405c55afb2,0,2,0,"2,2,0","0,0,0"
1658044345d95e77,0,490648f4eeb086de,0,0,0,"0,2,0","0,0,0"
1658cf55685b5ad7,0,0ed9a2bf703eda57,0,2,0,"2,2,2","0,0,0"
16593aa98a23dd7b,0,8c2e9652505765f6,0,1,0,"1,1,1","0,0,0"
16595988a324e120,0,d52a07e9e92f872c,0,2,0,"2,2,2","0,0,0"
1659c87071e2b7e8,0,2f55c6a6ffe6f846,0,1,0,"1,2,1","0,0,0"
165a5e5becd187d6,0,1ec5c96f5967a85e,0,2,0,"2,1,2","0,0,0"
165b94d9fb4fe572,0,daeb6a38e9c9021f,0,0,0,"0,0,0","0,0,0"
165c7ba5b85d2196,0,67d5a370d025ff34,0,2,0,"2,2,2","0,0,0"
165fdac6d85c0543,0,1cef90c2007ec45c,0,-1,0,"1,2,0","0,0,0"
16601fc40139d87d,0,49bae1f8a88e81ef,0,1,0,"1,1,1","0,0,0"
16619d0f07a04b72,0,0900f7b489756578,0,2,0,"2,2,2","0,0,0"
1663abbebb6b4826,0,54847d38b59d6e11,0,-1,0,"2,0,1","0,0,0"
166418b366fcf90c,0,107c79fea3e8f4fd,0,2,0,"1,2,2","0,0,0"
166438db169b64b4,0,be24ad07054d4c29,0,2,0,"2,0,2","0,0,0"
1666d2907c0defee,0,9143c331ed512ad8,0,1,0,"2,1,1","0,0,0"
1667e44f633f1797,0,3e6c8b624f991217,0,1,0,"1,1,1","0,0,0"
166849ee12293afa,0,e5825bb42e72fe2c,0,2,0,"2,2,2","0,0,0"
166b063d0624197b,0,067b3591e94386b1,0,1,0,"1,1,2","0,0,0"
166b947dbb87e139,0,b0421a991b72cb38,0,2,0,"2,2,2","0,0,0"
166c56c3f9d6a8e8,0,2986144c1c7c7ab3,0,1,0,"1,1,1","0,0,0"
166d57b4da6227c2,0,96c53f151cda07d7,0,2,0,"2,2,2","0,0,0"
166d8671e7cd4cff,0,ee05932a2f6ec02a,0,2,0,"2,2,0","0,0,0"
166da4c546adae16,0,7bf1da589a9cec94,0,2,0,"2,2,2","0,0,0"
166de321e2fc3be5,0,51bce551e1962b07,0,1,0,"1,1,1","0,0,0"
166f46b96a65add1,0,383b6e57f10e280a,0,1,0,"1,1,1","0,0,0"
167251495f9f6aa9,0,0f4a4c9671a63b36,0,2,0,"2,2,2","0,0,0"
167313f56d4a54cb,0,ced15275e096fa55,0,1,0,"1,2,1","0,0,0"
167454cb8e4355ac,0,e5184f1f81cf62d2,0,2,0,"2,2,2","0,0,0"
1675458765cfcadf,0,15ad6913c9d7ac97,0,2,0,"2,2,2","0,0,0"
1677026b4fd81655,0,1464099b90c4a387,0,1,0,"1,1,1","0,0,0"
16771ebfa3d2a856,0,144ccfa7e7de0abb,0,2,0,"1,2,2","0,0,0"
1677a411a8318853,0,bf0ec86383cb2bf0,0,0,0,"0,0,0","0,0,0"
1677fafc5fa720e6,0,6ebe452d83c483fa,0,2,0,"2,2,2","0,0,0"
16789568f7139e73,0,482d4acac476ff6e,0,2,0,"2,2,2","0,0,0"
167a5a203e32736a,0,7ce371e7ca7a2874,0,2,0,"2,2,2","0,0,0"
167ab6ca7fd37666,0,bbf56ec1eb3846d8,0,1,0,"1,1,1","0,0,0"
167b62d8744f448f,0,81d55954f95fe62b,0,1,0,"1,1,0","0,0,0"
167c0defd8afc732,0,925ec40e8e2fe1fd,0,2,0,"2,2,2","0,0,0"
167c388b9f8277ed,0,43e955d1e21b38ff,0,1,0,"1,1,1","0,0,0"
167c8ddc62edc292,0,1aae4856e8d67c3d,0,1,0,"1,1,1","0,0,0"
167d356a2082bc08,0,48793bcec43dc482,0,-1,0,"0,2,1","0,0,0"
167da4e5ef49fb20,0,2b2ce6fab158b018,0,0,0,"0,2,0","0,0,0"
167da528ac14ab93,0,d567be25197f994f,0,1,0,"1,1,1","0,0,0"
168034f3bc13b530,0,38f485ba96f2db89,0,-1,0,"2,0,1","0,0,0"
168108073ad91c6d,0,bb00adb8a6300aa8,0,2,0,"2,2,2","0,0,0"
1684d5d6386439b1,0,4739f019cc69b558,0,2,0,"2,2,2","0,0,0"
1686bcb7f0457191,0,e316fb74eaf7adc0,0,2,0,"1,2,2","0,0,0"
1687cd3948fd092b,0,56c875df8f7165d8,0,1,0,"1,1,1","0,0,0"
168870f73b4149ac,0,d49264a685c19997,0,2,0,"2,2,2","0,0,0"
1689d70c65f72eea,0,195018b247c6afe9,0,1,0,"1,1,1","0,0,0"
168afb39a0f9d0ca,0,f192a467f349825a,0,2,0,"2,2,2","0,0,0"
168b9f94b96b7b34,0,a3bdf6cca7238af4,0,2,0,"1,2,2","0,0,0"
168ba0467b239e46,0,6cde84d656a16968,0,2,0,"2,1,2","0,0,0"
168bd05b85f90dfa,0,8b351564a4fd4fd7,0,2,0,"2,1,2","0,0,0"
168c1013ee0beea2,0,37dc41afd91c691c,0,2,0,"2,2,2","0,0,0"
168c2b6fcca9358f,0,bb1bdd83ffd5ab0c,0,1,0,"1,1,1","0,0,0"
168d02cc201ba036,0,d386c16157a618f2,0,2,0,"2,2,2","0,0,0"
168f0e91d40e9f1d,0,2886c7e087965c3f,0,1,0,"1,1,1","0,0,0"
1690365f1757b372,0,0b7089403f9bb820,0,1,0,"1,1,1","0,0,0"
169078c05cddcb6c,0,b1766e168217412d,0,2,0,"2,2,2","0,0,0"
1690b19841c5ea30,0,1fd52d8f7741a309,0,2,0,"2,1,2","0,0,0"
16924b02a2bb222e,0,64518003954e3806,0,1,0,"1,1,1","0,0,0"
1694123806915eb1,0,bdb0108961844199,0,2,0,"2,2,2","0,0,0"
1694cd941096c5a7,0,00e22367d9850c8a,0,1,0,"1,1,1","0,0,0"
169578c0be3d555d,0,036a3d1f670fc70e,0,1,0,"1,0,1","0,0,0"
169589c792088434,0,cfc0708c3ac9fdb9,0,-1,0,"1,2,0","0,0,0"
1696be28d308ec18,0,55e4643ace980760,0,1,0,"1,1,1","0,0,0"
1696d42a2621227b,0,1b9d0f8725ed88a8,0,2,0,"2,2,2","0,0,0"
1697dfa6536c87ea,0,b42884d471a66153,0,1,0,"1,1,1","0,0,0"
1698955b99f8b601,0,d32d7cb096ca4d86,0,1,0,"1,1,1","0,0,0"
169981b208568bff,0,45a561132c42ec4a,0,1,0,"1,2,1","0,0,0"
169b3f535d359b85,0,8b2940ce72779c30,0,1,0,"1,1,1","0,0,0"
16a04b42e28e97b4,0,70f69edc83240ddf,0,2,0,"1,2,2","0,0,0"
16a2c6a3f7a93e76,0,9ec3380a258a8518,0,2,0,"0,2,2","0,0,0"
16a406578940626a,0,23964c9ad24e6607,0,2,0,"2,2,2","0,0,0"
16a4b9365292d537,0,1571a4ea777dc6c6,0,2,0,"2,2,1","0,0,0"
16a5bb11a7ab19a8,0,2203c924b1e1cc05,0,2,0,"2,2,2","0,0,0"
16a7a93ad10aa54f,0,396ed2fc0666d4b9,0,2,0,"2,1,2","0,0,0"
16a882eed8d9cbbc,0,fe8299dcd41535c2,0,0,0,"2,0,0","0,0,0"
16abfb972749d89a,0,31da4759ae3ff884,0,0,0,"0,1,0","0,0,0"
16ade89aa9e9e4ac,0,ead0c6415a599b61,0,1,0,"1,1,1","0,0,0"
16b441517d0164f6,0,24052d641882c126,0,2,0,"2,2,2","0,0,0"
16b4cb52b7b549b6,0,0942d735b48dee21,0,1,0,"1,1,1","0,0,0"
16b520ffa85d0118,0,586c9b1f64626f43,0,2,0,"2,2,2","0,0,0"
16b637cd9290092e,0,3949511a7c95dfae,0,2,0,"1,2,2","0,0,0"
16b6d6617d8b9c1e,0,cf3fef697c5d0542,0,1,0,"0,1,1","0,0,0"
16b77adf8bae7488,0,3da014cb134448cc,0,2,0,"2,2,2","0,0,0"
16b8fd3d7e427778,0,46b0b9bf87786c59,0,1,0,"1,1,1","0,0,0"
16b93532aded4157,0,90ceb25dbde789b8,0,2,0,"2,2,2","0,0,0"
16bb04c84f0c380e,0,86d9353d37a6bd31,0,1,0,"1,0,1","0,0,0"
16bc26c295c6e0c3,0,c625395ca2719ba1,0,1,0,"1,1,2","0,0,0"
16bc2824b080842f,0,da0a047ce495f2de,0,1,0,"1,1,1","0,0,0"
16bd0ff15ac49aad,0,3ac55f1c93b1d4c0,0,2,0,"2,1,2","0,0,0"
16bd53ad96f1d1ae,0,89537590c16b75ba,0,2,0,"2,2,2","0,0,0"
16bdb3d158a09f1f,0,e8eab4d1af01b590,0,0,0,"0,1,0","0,0,0"
16bded47e95a6e1f,0,d194bf589d0cde7d,0,1,0,"1,0,1","0,0,0"
16beb3c51378a4bd,0,43a4622a27473dc2,0,1,0,"0,1,1","0,0,0"
16bed9cb7ed7a2f0,0,35739c65a97800c6,0,2,0,"2,2,2","0,0,0"
16bee8ef17d8de2f,0,433251d7d2a118e2,0,1,0,"1,1,2","0,0,0"
16c2beeb4eef0d6b,0,dc2f3698996d75a7,0,0,0,"0,1,0","0,0,0"
16c30583f449f0fa,0,49bc5576635506fa,0,1,0,"1,1,0","0,0,0"
16c346ae52c5bab4,0,36e77ec620c87e78,0,1,0,"1,1,1","0,0,0"
16c3889e37186fe5,0,653643aac1d78ca2,0,2,0,"2,2,2","0,0,0"
16c5ab923429b9f8,0,19d0deb7144c1ee1,0,1,0,"1,0,1","0,0,0"
16c62c84836ca08a,0,d16f6f28d8767767,0,1,0,"1,1,1","0,0,0"
16c63cf743b59e87,0,d2d8bca82bfa0c37,0,1,0,"1,1,0","0,0,0"
16c64c5358840b54,0,0b041239015ac839,0,1,0,"1,1,1","0,0,0"
16c7b5fcac45e167,0,ec218a9e7c0b31c0,0,2,0,"2,2,2","0,0,0"
16c8ffd2350e2a81,0,022e7423acff5e7f,0,1,0,"1,1,1","0,0,0"
16cab0d30566c3c2,0,c12f8f985fdfaf7f,0,1,0,"1,1,1","0,0,0"
16cd18716e06f285,0,077d89e74c648ba3,0,2,0,"2,0,2","0,0,0"
16d02f5f8bd59ed3,0,89d3b67d7385bdfc,0,1,0,"1,1,1","0,0,0"
16d1966c3d6666f6,0,c651cc88d5bbcb09,0,1,0,"1,1,0","0,0,0"
16d51e4405b847d5,0,9cff8a80e9272d4e,0,0,0,"0,2,0","0,0,0"
16d7616f5cea5b4f,0,461206240d12c64c,0,1,0,"1,1,1","0,0,0"
16d8a24dc248e7df,0,9af0ed01b88aa314,0,2,0,"2,2,2","0,0,0"
16d932fdccf673f7,0,a104748aef0e5106,0,2,0,"2,1,2","0,0,0"
16da1d7ceee644ba,0,554a1404ca4ac0ae,0,0,0,"0,0,0","0,0,0"
16dd16473a248c79,0,791fe0436a861475,0,1,0,"1,1,2","0,0,0"
16de3c4a4ed9d958,0,d309c084660d7b88,0,1,0,"1,2,1","0,0,0"
16de4a3d146b8f9c,0,30c405de1ac12046,0,2,0,"2,2,1","0,0,0"
16df503ba33a1313,0,9a14085a63abd9b4,0,2,0,"2,2,2","0,0,0"
16e0e28054b6c95f,0,6e9d84b5ab82ffd3,0,1,0,"1,1,1","0,0,0"
16e1e02d6b4009d3,0,bd63c02de2f7a461,0,1,0,"1,1,1","0,0,0"
16e2edcbaf7951c3,0,1074bb35fa42235e,0,2,0,"2,2,2","0,0,0"
